Szkoła;Klasa;Uczeń;Lokalizacja;Typ;Metoda;Liczba_uczniów;Płeć;Obiad;Pre_test;Post_test
QOQTS;X2O;EJAMZ;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;59;85
QOQTS;X2O;FZF17;miejska;publiczna;eksperymentalna;25;dziewczynka;nie kwalifikuje się;57;78
QOQTS;X2O;G193S;miejska;publiczna;eksperymentalna;25;dziewczynka;nie kwalifikuje się;65;78
QOQTS;X2O;H5DOH;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;57;81
QOQTS;X2O;HD0QR;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;58;78
QOQTS;X2O;HSJ6V;miejska;publiczna;eksperymentalna;25;dziewczynka;nie kwalifikuje się;58;77
QOQTS;X2O;I0YK4;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;59;76
QOQTS;X2O;ICRP4;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;63;76
QOQTS;X2O;LJWJ6;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;67;79
QOQTS;X2O;MHXTU;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;65;78
QOQTS;X2O;QPJGR;miejska;publiczna;eksperymentalna;25;dziewczynka;nie kwalifikuje się;63;79
QOQTS;X2O;QS03G;miejska;publiczna;eksperymentalna;25;dziewczynka;nie kwalifikuje się;65;79
QOQTS;X2O;QW5M0;miejska;publiczna;eksperymentalna;25;chłopiec;kwalifikuje się;57;73
QOQTS;X2O;SAYN0;miejska;publiczna;eksperymentalna;25;dziewczynka;nie kwalifikuje się;62;76
QOQTS;X2O;UC234;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;63;74
QOQTS;X2O;UM88I;miejska;publiczna;eksperymentalna;25;dziewczynka;nie kwalifikuje się;65;76
QOQTS;X2O;W4M1T;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;61;79
QOQTS;X2O;X32YR;miejska;publiczna;eksperymentalna;25;dziewczynka;nie kwalifikuje się;66;81
QOQTS;X2O;YS6D7;miejska;publiczna;eksperymentalna;25;chłopiec;nie kwalifikuje się;62;81
QOQTS;XZ4;0HAGQ;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;59;73
QOQTS;XZ4;1DSAG;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;57;68
QOQTS;XZ4;2RXVE;miejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;61;63
QOQTS;XZ4;3Z0V4;miejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;54;66
QOQTS;XZ4;4QH1V;miejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;54;65
QOQTS;XZ4;5BK70;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;59;70
QOQTS;XZ4;9Q9RK;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;57;66
QOQTS;XZ4;AAUAP;miejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;57;64
QOQTS;XZ4;F3G51;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;56;69
QOQTS;XZ4;F5RU2;miejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;53;67
QOQTS;XZ4;FSTS2;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;59;69
QOQTS;XZ4;HGCQA;miejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;60;74
QOQTS;XZ4;IDSWX;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;61;71
QOQTS;XZ4;JZA64;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;58;70
QOQTS;XZ4;N3IUQ;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;56;69
QOQTS;XZ4;NRHKL;miejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;56;66
QOQTS;XZ4;NYDID;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;63;73
QOQTS;XZ4;QFCSU;miejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;58;70
QOQTS;XZ4;QLVBH;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;56;68
QOQTS;XZ4;S8BUS;miejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;59;68
QOQTS;XZ4;TQ7FO;miejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;63;68
QOQTS;XZ4;WUBEL;miejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;59;71
UAGPU;1SZ;15087;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;61;70
UAGPU;1SZ;68TLS;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;56;64
UAGPU;1SZ;8LQQZ;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;64;68
UAGPU;1SZ;96R50;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;60;67
UAGPU;1SZ;9V75V;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;56;73
UAGPU;1SZ;AUZ9N;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;53;67
UAGPU;1SZ;B19E2;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;63;69
UAGPU;1SZ;B2NRX;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;55;69
UAGPU;1SZ;CFH25;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;55;64
UAGPU;1SZ;DI6CN;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;60;71
UAGPU;1SZ;EEW82;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;59;65
UAGPU;1SZ;F9L7V;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;58;68
UAGPU;1SZ;GDU43;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;55;65
UAGPU;1SZ;JZQIP;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;62;67
UAGPU;1SZ;LHLZ0;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;50;65
UAGPU;1SZ;O5U7H;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;59;69
UAGPU;1SZ;T3MLI;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;56;66
UAGPU;1SZ;T51PH;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;63;75
UAGPU;1SZ;TM3WU;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;59;70
UAGPU;1SZ;VOASI;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;64;70
UAGPU;1SZ;YQ2AF;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;64;69
UAGPU;1SZ;YV3L0;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;60;70
UAGPU;62L;0VF9P;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;67;81
UAGPU;62L;10GPN;podmiejska;publiczna;standardowa;23;chłopiec;nie kwalifikuje się;62;68
UAGPU;62L;2N2TX;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;68;78
UAGPU;62L;5JSKA;podmiejska;publiczna;standardowa;23;dziewczynka;kwalifikuje się;58;70
UAGPU;62L;5ZOS4;podmiejska;publiczna;standardowa;23;chłopiec;nie kwalifikuje się;61;73
UAGPU;62L;94EK4;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;65;76
UAGPU;62L;B8GPJ;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;58;74
UAGPU;62L;BAEWN;podmiejska;publiczna;standardowa;23;chłopiec;nie kwalifikuje się;61;79
UAGPU;62L;G4UTB;podmiejska;publiczna;standardowa;23;chłopiec;nie kwalifikuje się;67;73
UAGPU;62L;GDMQS;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;66;76
UAGPU;62L;KTSB7;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;66;72
UAGPU;62L;KXPEE;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;70;83
UAGPU;62L;N42JI;podmiejska;publiczna;standardowa;23;chłopiec;nie kwalifikuje się;62;74
UAGPU;62L;P5X30;podmiejska;publiczna;standardowa;23;chłopiec;nie kwalifikuje się;62;72
UAGPU;62L;RTV9D;podmiejska;publiczna;standardowa;23;chłopiec;nie kwalifikuje się;65;77
UAGPU;62L;S8HYS;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;66;75
UAGPU;62L;SE4E4;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;64;73
UAGPU;62L;TQBTQ;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;65;72
UAGPU;62L;VEXWA;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;69;79
UAGPU;62L;W6LZR;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;62;68
UAGPU;62L;Y4ZOH;podmiejska;publiczna;standardowa;23;chłopiec;nie kwalifikuje się;68;74
UAGPU;62L;YIFYG;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;63;71
UAGPU;62L;ZEUU8;podmiejska;publiczna;standardowa;23;dziewczynka;nie kwalifikuje się;70;75
UAGPU;NWZ;17EXU;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;54;68
UAGPU;NWZ;23BMT;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;62;69
UAGPU;NWZ;2GDJ8;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;58;67
UAGPU;NWZ;36YGH;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;60;68
UAGPU;NWZ;7NE6P;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;63;72
UAGPU;NWZ;93BY7;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;56;69
UAGPU;NWZ;ATEDY;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;57;66
UAGPU;NWZ;EHWEI;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;58;68
UAGPU;NWZ;F6MAL;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;56;69
UAGPU;NWZ;GVD2M;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;56;67
UAGPU;NWZ;JM80A;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;60;69
UAGPU;NWZ;LQAVG;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;65;72
UAGPU;NWZ;N1C5K;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;62;67
UAGPU;NWZ;OJM71;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;63;71
UAGPU;NWZ;S0UET;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;57;68
UAGPU;NWZ;TD1N0;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;52;66
UAGPU;NWZ;V9D0M;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;58;69
UAGPU;NWZ;WNW5P;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;57;67
UAGPU;NWZ;XGFGI;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;58;67
UAGPU;NWZ;Y2S14;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;60;66
UAGPU;NWZ;YBGHP;podmiejska;publiczna;standardowa;21;dziewczynka;kwalifikuje się;51;62
UAGPU;S98;2SCI6;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;73;79
UAGPU;S98;58GQ3;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;67;77
UAGPU;S98;5HZS0;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;68;79
UAGPU;S98;6O11H;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;70;78
UAGPU;S98;7BH6I;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;68;77
UAGPU;S98;B4BQ2;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;66;71
UAGPU;S98;BEDRH;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;65;81
UAGPU;S98;BZH4Z;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;70;77
UAGPU;S98;C6U78;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;67;79
UAGPU;S98;CG4PV;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;64;71
UAGPU;S98;DBWGP;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;64;77
UAGPU;S98;GGHJ9;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;67;75
UAGPU;S98;I9AT5;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;65;73
UAGPU;S98;LOKKS;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;67;75
UAGPU;S98;NA0CP;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;68;76
UAGPU;S98;PXW4K;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;72;73
UAGPU;S98;Q94QX;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;69;79
UAGPU;S98;RK9Y8;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;71;79
UAGPU;S98;RUJQB;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;71;81
UAGPU;S98;X7NOM;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;68;77
UAGPU;S98;ZU75P;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;68;78
UKPGS;08N;1LGMI;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;84;95
UKPGS;08N;3K3MA;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;83;93
UKPGS;08N;5AT7Y;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;84;91
UKPGS;08N;5OKGY;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;87;94
UKPGS;08N;6GUH0;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;80;94
UKPGS;08N;BVV7P;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;76;93
UKPGS;08N;CQRYE;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;91;98
UKPGS;08N;CSZV6;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;82;94
UKPGS;08N;MVXQR;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;83;91
UKPGS;08N;N1923;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;82;94
UKPGS;08N;NNADP;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;85;94
UKPGS;08N;OEVDO;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;82;95
UKPGS;08N;PC2MH;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;84;94
UKPGS;08N;RGXS6;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;84;99
UKPGS;08N;UX5JT;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;86;96
UKPGS;08N;V7CKV;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;81;91
UKPGS;08N;XZH2Z;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;87;91
UKPGS;08N;YGFAP;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;83;98
UKPGS;08N;YPTLT;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;89;94
UKPGS;08N;YXBYX;podmiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;79;89
UKPGS;08N;ZAH4F;podmiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;87;93
UKPGS;9AW;32A5K;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;81;94
UKPGS;9AW;3S4PV;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;87;97
UKPGS;9AW;48A1T;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;82;93
UKPGS;9AW;8N6QZ;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;84;93
UKPGS;9AW;B4VE7;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;82;93
UKPGS;9AW;COAU1;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;81;93
UKPGS;9AW;CPSG8;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;86;94
UKPGS;9AW;DQYGC;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;83;90
UKPGS;9AW;EUE94;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;85;88
UKPGS;9AW;H2NHU;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;85;97
UKPGS;9AW;H9GCW;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;86;93
UKPGS;9AW;I4IR4;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;83;94
UKPGS;9AW;INLHM;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;86;95
UKPGS;9AW;JSXAG;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;81;94
UKPGS;9AW;KFYSH;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;80;92
UKPGS;9AW;LAFO1;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;84;92
UKPGS;9AW;M1AZ2;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;83;93
UKPGS;9AW;MDLIT;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;82;91
UKPGS;9AW;NMN96;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;87;92
UKPGS;9AW;S5EY9;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;86;93
UKPGS;9AW;TWZWL;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;81;92
UKPGS;9AW;VYVEK;podmiejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;84;94
UKPGS;9AW;WJITF;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;86;96
UKPGS;9AW;XOO4J;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;82;95
UKPGS;9AW;ZG15E;podmiejska;publiczna;standardowa;25;chłopiec;nie kwalifikuje się;85;91
UKPGS;IPU;0QF6V;podmiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;77;89
UKPGS;IPU;6ZVZS;podmiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;76;96
UKPGS;IPU;7M97F;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;77;90
UKPGS;IPU;9C145;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;74;95
UKPGS;IPU;D6CTU;podmiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;75;93
UKPGS;IPU;FDVGN;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;81;89
UKPGS;IPU;H08BV;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;75;92
UKPGS;IPU;JYMFD;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;76;93
UKPGS;IPU;MCBCN;podmiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;73;93
UKPGS;IPU;ME537;podmiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;79;91
UKPGS;IPU;MTJV5;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;79;92
UKPGS;IPU;O9EES;podmiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;68;88
UKPGS;IPU;OA8E3;podmiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;76;93
UKPGS;IPU;PNXUP;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;79;93
UKPGS;IPU;SNQT3;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;75;88
UKPGS;IPU;SY0BY;podmiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;72;91
UKPGS;IPU;U38NB;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;76;90
UKPGS;IPU;UA1VB;podmiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;79;93
UKPGS;IPU;VDJB4;podmiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;75;90
UKPGS;KXB;4KXHJ;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;74;86
UKPGS;KXB;4USMS;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;76;95
UKPGS;KXB;71V1M;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;72;88
UKPGS;KXB;8023G;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;78;96
UKPGS;KXB;9SSU5;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;74;95
UKPGS;KXB;DT2DK;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;75;90
UKPGS;KXB;DW27M;podmiejska;publiczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;76;92
UKPGS;KXB;F9AF4;podmiejska;publiczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;75;90
UKPGS;KXB;JLT9W;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;71;85
UKPGS;KXB;KA6AR;podmiejska;publiczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;78;89
UKPGS;KXB;ML40U;podmiejska;publiczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;75;90
UKPGS;KXB;N6O4Q;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;75;85
UKPGS;KXB;NDG8X;podmiejska;publiczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;76;90
UKPGS;KXB;PV4KT;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;81;85
UKPGS;KXB;RJ6DM;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;74;91
UKPGS;KXB;W6QBL;podmiejska;publiczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;67;88
UKPGS;KXB;WEKZ0;podmiejska;publiczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;73;91
UKPGS;KXB;WKT2V;podmiejska;publiczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;75;93
UKPGS;PGH;33Q7N;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;75;91
UKPGS;PGH;3UFPK;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;70;84
UKPGS;PGH;6IDYQ;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;74;90
UKPGS;PGH;6SPGY;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;73;91
UKPGS;PGH;82ZHK;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;71;92
UKPGS;PGH;9SO36;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;70;86
UKPGS;PGH;BLJ07;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;76;95
UKPGS;PGH;CHAJB;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;74;90
UKPGS;PGH;DXJFP;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;71;85
UKPGS;PGH;EAKC5;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;73;92
UKPGS;PGH;F51X9;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;71;90
UKPGS;PGH;IGUFT;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;74;93
UKPGS;PGH;JG0OS;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;71;89
UKPGS;PGH;JHB0I;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;74;88
UKPGS;PGH;LB4AC;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;73;92
UKPGS;PGH;O77YR;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;72;82
UKPGS;PGH;OA330;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;70;90
UKPGS;PGH;QZX9P;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;69;90
UKPGS;PGH;TBYDV;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;72;90
UKPGS;PGH;TFEUO;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;75;91
UKPGS;PGH;W2GFZ;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;72;86
UKPGS;PGH;WQCRG;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;71;91
UKPGS;PGH;X3GT7;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;72;96
UKPGS;XXE;3BGGH;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;81;90
UKPGS;XXE;3YWAD;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;83;88
UKPGS;XXE;65F54;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;78;82
UKPGS;XXE;6DY5A;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;82;87
UKPGS;XXE;A85PD;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;77;88
UKPGS;XXE;B5CG1;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;80;92
UKPGS;XXE;G5CGC;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;75;86
UKPGS;XXE;HQ67D;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;84;93
UKPGS;XXE;I0A4E;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;80;95
UKPGS;XXE;I3X3Z;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;78;89
UKPGS;XXE;JWURS;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;77;90
UKPGS;XXE;NFI2E;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;77;82
